gfx,cu_num,M,N,K,libtype,kernelId,splitK,us,kernelName,tflops,bw,errRatio
gfx950,256,4,4352,4096,ck,7,0,12.3497,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,11.55,1447.56,0.0
gfx950,256,4,4608,2048,ck,7,0,7.3386,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,10.29,1292.1,0.0
gfx950,256,4,4608,4096,ck,7,0,12.6152,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,11.97,1500.38,0.0
gfx950,256,4,5120,4096,ck,7,0,12.7897,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,13.12,1644.2,0.0
gfx950,256,4,6144,2048,ck,7,0,7.9327,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,12.69,1593.44,0.0
gfx950,256,4,8704,4096,ck,7,0,13.4692,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,21.18,2653.28,0.0
gfx950,256,4,9216,2048,ck,7,0,7.9418,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,19.01,2386.9,0.0
gfx950,256,4,10240,4096,ck,7,0,14.1213,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,23.76,2977.16,0.0
gfx950,256,4,12288,2048,ck,7,0,8.6807,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,23.19,2911.32,0.0
gfx950,256,4,17408,4096,ck,7,0,16.5658,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,34.43,4313.64,0.0
gfx950,256,4,20480,4096,ck,7,0,17.4998,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,38.35,4803.84,0.0
gfx950,256,8,16,4096,cktile,2,0,14.5794,a8w8_blockscale_cktile_16x128x256_1x4x1_16x16x64_intrawave_0x1x0_1,0.07,6.76,0.0
gfx950,256,8,32,4096,cktile,1,0,14.576,a8w8_blockscale_cktile_16x128x256_1x4x1_16x16x128_intrawave_0x1x0_2,0.14,11.28,0.0
gfx950,256,8,256,512,ck,7,0,2.6846,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,0.78,51.88,0.0
gfx950,256,8,512,256,ck,6,0,2.5849,a8w8_blockscale_bpreshuffle_1x128x128_256x16x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,0.81,54.67,0.0
gfx950,256,8,512,512,ck,6,0,2.8378,a8w8_blockscale_bpreshuffle_1x128x128_256x16x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,1.48,96.71,0.0
gfx950,256,8,512,1024,ck,6,0,4.1566,a8w8_blockscale_bpreshuffle_1x128x128_256x16x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,2.02,130.08,0.0
gfx950,256,8,512,2048,ck,6,0,5.404,a8w8_blockscale_bpreshuffle_1x128x128_256x16x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,3.1,198.58,0.0
gfx950,256,8,1024,256,ck,7,0,2.6714,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,1.57,105.03,0.0
gfx950,256,8,1024,512,ck,6,0,3.3901,a8w8_blockscale_bpreshuffle_1x128x128_256x16x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,2.47,160.69,0.0
gfx950,256,8,1024,1024,ck,6,0,4.5254,a8w8_blockscale_bpreshuffle_1x128x128_256x16x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,3.71,237.14,0.0
gfx950,256,8,1024,2048,ck,7,0,5.3151,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,6.31,400.73,0.0
gfx950,256,8,1024,4096,ck,7,0,11.9359,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,5.62,355.52,0.0
gfx950,256,8,1152,2048,ck,7,0,5.9408,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,6.35,402.99,0.0
gfx950,256,8,1536,2048,ck,7,0,7.2516,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,6.94,439.45,0.0
gfx950,256,8,2048,512,ck,7,0,3.0406,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,5.52,356.98,0.0
gfx950,256,8,2048,1024,ck,7,0,3.964,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,8.46,539.38,0.0
gfx950,256,8,2048,2048,ck,7,0,7.2237,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,9.29,587.44,0.0
gfx950,256,8,2048,4096,ck,7,0,12.0807,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,11.11,699.81,0.0
gfx950,256,8,2176,4096,ck,7,0,12.4327,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,11.47,722.33,0.0
gfx950,256,8,2304,2048,ck,7,0,7.2733,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,10.38,656.08,0.0
gfx950,256,8,2560,4096,ck,7,0,12.1307,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,13.83,870.48,0.0
gfx950,256,8,3072,2048,ck,7,0,7.6378,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,13.18,832.31,0.0
gfx950,256,8,4096,2048,ck,7,0,7.1699,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,18.72,1181.4,0.0
gfx950,256,8,4352,4096,ck,7,0,12.4303,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,22.94,1442.3,0.0
gfx950,256,8,4608,2048,ck,7,0,8.0515,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,18.75,1183.29,0.0
gfx950,256,8,4608,4096,ck,7,0,12.5023,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,24.15,1518.19,0.0
gfx950,256,8,5120,4096,ck,7,0,12.7339,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,26.35,1655.91,0.0
gfx950,256,8,6144,2048,ck,7,0,7.9833,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,25.22,1590.52,0.0
gfx950,256,8,8704,4096,ck,7,0,13.631,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,41.85,2628.1,0.0
gfx950,256,8,9216,2048,ck,7,0,7.4624,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,40.47,2551.22,0.0
gfx950,256,8,10240,4096,ck,7,0,14.1235,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,47.52,2983.65,0.0
gfx950,256,8,12288,2048,ck,7,0,8.4403,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,47.71,3006.86,0.0
gfx950,256,8,17408,4096,ck,7,0,16.643,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,68.55,4302.98,0.0
gfx950,256,8,20480,4096,ck,7,0,17.7101,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,75.79,4756.98,0.0
gfx950,256,16,16,4096,cktile,12,0,15.0983,a8w8_blockscale_cktile_16x128x256_1x4x1_16x16x128_intrawave_0x1x0_3,0.14,8.72,0.0
gfx950,256,16,32,4096,cktile,1,0,15.1038,a8w8_blockscale_cktile_16x128x256_1x4x1_16x16x128_intrawave_0x1x0_2,0.28,13.08,0.0
gfx950,256,16,256,512,ck,7,0,2.7194,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,1.54,54.22,0.0
gfx950,256,16,512,256,ck,6,0,2.6211,a8w8_blockscale_bpreshuffle_1x128x128_256x16x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,1.6,57.82,0.0
gfx950,256,16,512,512,ck,6,0,2.8905,a8w8_blockscale_bpreshuffle_1x128x128_256x16x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,2.9,99.19,0.0
gfx950,256,16,512,1024,ck,7,0,3.9659,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,4.23,140.46,0.0
gfx950,256,16,512,2048,ck,7,0,5.2571,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,6.38,208.81,0.0
gfx950,256,16,1024,256,ck,7,0,2.7287,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,3.07,109.58,0.0
gfx950,256,16,1024,512,ck,7,0,3.0314,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,5.53,186.46,0.0
gfx950,256,16,1024,1024,ck,7,0,4.569,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,7.34,240.26,0.0
gfx950,256,16,1024,2048,ck,7,0,5.1776,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,12.96,417.7,0.0
gfx950,256,16,1024,4096,ck,7,0,11.4238,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,11.75,375.76,0.0
gfx950,256,16,1152,2048,ck,7,0,5.5125,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,13.7,440.62,0.0
gfx950,256,16,1536,2048,ck,7,0,7.5651,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,13.31,426.65,0.0
gfx950,256,16,2048,512,ck,7,0,3.0452,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,11.02,368.55,0.0
gfx950,256,16,2048,1024,ck,7,0,3.9842,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,16.84,546.93,0.0
gfx950,256,16,2048,2048,ck,7,0,6.856,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,19.58,626.11,0.0
gfx950,256,16,2048,4096,ck,7,0,11.2919,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,23.77,754.49,0.0
gfx950,256,16,2176,4096,ck,7,0,11.3777,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,25.07,795.25,0.0
gfx950,256,16,2304,2048,ck,7,0,6.7265,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,22.45,717.33,0.0
gfx950,256,16,2560,4096,ck,7,0,12.0651,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,27.81,881.32,0.0
gfx950,256,16,3072,2048,ck,7,0,6.8232,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,29.51,941.28,0.0
gfx950,256,16,4096,1024,ck,7,0,5.1635,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,25.99,840.86,0.0
gfx950,256,16,4096,2048,ck,7,0,7.2391,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,37.08,1181.42,0.0
gfx950,256,16,4352,4096,ck,7,0,11.3916,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,50.07,1582.8,0.0
gfx950,256,16,4608,2048,ck,7,0,7.28,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,41.48,1321.07,0.0
gfx950,256,16,5120,4096,ck,7,0,11.8292,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,56.73,1792.25,0.0
gfx950,256,16,6144,2048,ck,7,0,7.3427,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,54.84,1744.9,0.0
gfx950,256,16,8704,4096,ck,7,0,12.8177,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,89.01,2808.28,0.0
gfx950,256,16,9216,2048,ck,7,0,7.5502,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,80.0,2543.25,0.0
gfx950,256,16,10240,4096,ck,7,0,13.1178,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,102.32,3227.39,0.0
gfx950,256,16,12288,2048,ck,7,0,7.8145,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,103.05,3274.91,0.0
gfx950,256,16,17408,4096,ck,7,0,16.8605,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,135.33,4265.93,0.0
gfx950,256,16,20480,4096,ck,7,0,18.2244,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,147.29,4642.51,0.0
gfx950,256,32,16,4096,cktile,2,0,15.196,a8w8_blockscale_cktile_16x128x256_1x4x1_16x16x64_intrawave_0x1x0_1,0.28,13.01,0.0
gfx950,256,32,32,4096,cktile,12,0,15.3304,a8w8_blockscale_cktile_16x128x256_1x4x1_16x16x128_intrawave_0x1x0_3,0.55,17.23,0.0
gfx950,256,32,256,512,ck,12,0,2.9842,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,2.81,54.9,0.0
gfx950,256,32,512,256,ck,7,0,2.9498,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,2.84,58.32,0.0
gfx950,256,32,512,512,ck,7,0,3.2402,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,5.18,96.07,0.0
gfx950,256,32,512,1024,ck,7,0,4.1647,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,8.06,141.62,0.0
gfx950,256,32,512,2048,ck,7,0,5.4239,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,12.37,211.45,0.0
gfx950,256,32,1024,256,ck,7,0,3.0511,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,5.5,110.08,0.0
gfx950,256,32,1024,512,ck,7,0,3.2677,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,10.27,185.52,0.0
gfx950,256,32,1024,1024,ck,7,0,4.8239,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,13.91,237.75,0.0
gfx950,256,32,1024,2048,ck,7,0,5.3868,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,24.92,413.65,0.0
gfx950,256,32,1024,4096,ck,7,0,11.2193,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,23.93,391.37,0.0
gfx950,256,32,1152,2048,ck,7,0,5.4689,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,27.61,456.87,0.0
gfx950,256,32,1536,2048,ck,12,0,7.6017,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,26.48,435.37,0.0
gfx950,256,32,2048,512,ck,7,0,3.2685,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,20.53,365.93,0.0
gfx950,256,32,2048,1024,ck,7,0,4.2361,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,31.68,533.74,0.0
gfx950,256,32,2048,2048,ck,7,0,7.1317,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,37.64,615.69,0.0
gfx950,256,32,2048,4096,ck,7,0,11.4391,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,46.93,756.24,0.0
gfx950,256,32,2176,4096,ck,7,0,11.4366,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,49.88,802.97,0.0
gfx950,256,32,2304,2048,ck,7,0,6.6844,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,45.18,737.78,0.0
gfx950,256,32,2560,4096,ck,7,0,11.1263,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,60.32,968.94,0.0
gfx950,256,32,3072,2048,ck,7,0,7.4069,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,54.36,884.8,0.0
gfx950,256,32,4096,2048,ck,7,0,7.7878,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,68.94,1119.22,0.0
gfx950,256,32,4352,4096,ck,7,0,11.4221,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,99.88,1596.5,0.0
gfx950,256,32,4608,2048,ck,7,0,7.7986,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,77.45,1256.33,0.0
gfx950,256,32,4608,4096,ck,7,0,11.6068,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,104.07,1662.85,0.0
gfx950,256,32,5120,4096,ck,7,0,11.7346,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,114.38,1826.25,0.0
gfx950,256,32,6144,2048,ck,7,0,7.54,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,106.8,1729.66,0.0
gfx950,256,32,8704,4096,ck,12,0,13.5796,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,168.02,2676.05,0.0
gfx950,256,32,9216,2048,ck,7,0,8.2702,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,146.06,2361.46,0.0
gfx950,256,32,10240,4096,ck,12,0,14.0676,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,190.82,3037.44,0.0
gfx950,256,32,12288,2048,ck,7,0,9.012,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,178.72,2887.02,0.0
gfx950,256,32,17408,4096,ck,12,0,19.4233,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,234.94,3735.12,0.0
gfx950,256,32,20480,4096,ck,12,0,20.1716,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,266.15,4230.1,0.0
gfx950,256,64,16,4096,cktile,2,0,15.3293,a8w8_blockscale_cktile_16x128x256_1x4x1_16x16x64_intrawave_0x1x0_1,0.55,21.51,0.0
gfx950,256,64,32,4096,cktile,1,0,15.251,a8w8_blockscale_cktile_16x128x256_1x4x1_16x16x128_intrawave_0x1x0_2,1.1,26.05,0.0
gfx950,256,64,256,512,ck,6,0,3.6491,a8w8_blockscale_bpreshuffle_1x128x128_256x16x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,4.6,53.88,0.0
gfx950,256,64,512,256,ck,7,0,2.9421,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,5.7,72.39,0.0
gfx950,256,64,512,512,ck,7,0,3.2447,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,10.34,111.09,0.0
gfx950,256,64,512,1024,ck,12,0,4.617,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,14.54,141.94,0.0
gfx950,256,64,512,2048,ck,12,0,6.0064,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,22.35,207.31,0.0
gfx950,256,64,1024,256,ck,5,0,3.0742,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x128_8x16_16x16_16x16x1_8x32x1_1x16x1x16_4_1x1_intrawave_v1,10.91,133.24,0.0
gfx950,256,64,1024,512,ck,6,0,3.6706,a8w8_blockscale_bpreshuffle_1x128x128_256x16x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,18.28,187.47,0.0
gfx950,256,64,1024,1024,ck,7,0,4.2391,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,31.66,293.74,0.0
gfx950,256,64,1024,2048,ck,7,0,5.3999,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,49.71,436.91,0.0
gfx950,256,64,1024,4096,ck,7,0,11.0075,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,48.77,416.76,0.0
