gfx,cu_num,M,N,K,libtype,kernelId,splitK,us,kernelName,tflops,bw,errRatio
gfx950,256,448,11264,1536,ck,14,2,19.4734,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,796.07,1442.08,0.0001
gfx950,256,480,11264,1536,ck,14,1,19.9547,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,832.36,1445.89,0.0001
gfx950,256,512,11264,1536,ck,14,1,19.8498,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,892.54,1492.32,0.0001
gfx950,256,544,11264,1536,ck,13,0,22.6047,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,832.75,1344.51,0.0
gfx950,256,576,11264,1536,ck,13,2,22.3751,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,890.78,1392.73,0.0
gfx950,256,608,11264,1536,ck,13,0,23.0538,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,912.59,1385.13,0.0
gfx950,256,640,11264,1536,ck,13,2,23.2775,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,951.39,1404.9,0.0
gfx950,256,672,11264,1536,ck,13,2,23.5796,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,986.16,1419.55,0.0
gfx950,256,704,11264,1536,ck,13,1,23.4414,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1039.21,1460.77,0.0
gfx950,256,736,11264,1536,ck,14,3,28.0696,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,907.31,1247.35,0.0002
gfx950,256,768,11264,1536,ck,14,2,27.9392,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,951.18,1280.73,0.0002
gfx950,256,800,11264,1536,ck,14,0,28.7283,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,963.59,1272.36,0.0002
gfx950,256,832,11264,1536,ck,14,3,29.2751,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,983.42,1274.9,0.0002
gfx950,256,864,11264,1536,ck,14,0,29.5972,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1010.13,1287.04,0.0002
gfx950,256,896,11264,1536,ck,14,1,29.5197,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1050.29,1316.51,0.0002
gfx950,256,928,11264,1536,ck,13,1,31.8538,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1008.09,1244.21,0.0
gfx950,256,960,11264,1536,ck,13,3,31.3254,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1060.45,1289.78,0.0
gfx950,256,992,11264,1536,ck,13,0,35.4472,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,968.38,1161.53,0.0
gfx950,256,1024,11264,1536,ck,13,0,35.0248,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1011.67,1197.52,0.0
gfx950,256,1088,11264,1536,ck,13,0,33.7656,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1114.98,1287.79,0.0
gfx950,256,1152,11264,1536,ck,14,2,36.3374,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1097.01,1239.03,0.0002
gfx950,256,1216,11264,1536,ck,14,0,38.9925,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1079.11,1194.16,0.0003
gfx950,256,1280,11264,1536,ck,13,1,39.6937,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1115.84,1211.87,0.0
gfx950,256,1344,11264,1536,ck,13,1,42.2937,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1099.61,1173.78,0.0
gfx950,256,1408,11264,1536,ck,13,3,41.3354,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1178.68,1238.25,0.0
gfx950,256,1472,11264,1536,ck,13,3,41.1898,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1236.61,1280.02,0.0
gfx950,256,1536,11264,1536,ck,13,3,46.8067,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1135.53,1159.32,0.0
gfx950,256,1600,11264,1536,ck,13,2,48.4414,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1142.92,1151.99,0.0
gfx950,256,1664,11264,1536,ck,13,2,48.8634,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1178.37,1173.56,0.0
gfx950,256,1728,11264,1536,ck,13,3,48.7658,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1226.15,1207.49,0.0
gfx950,256,1792,11264,1536,ck,13,0,49.6094,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1249.94,1218.0,0.0
gfx950,256,1856,11264,1536,ck,13,1,52.3927,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1225.8,1182.69,0.0
gfx950,256,1920,11264,1536,ck,13,3,58.0171,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1145.14,1094.58,0.0
gfx950,256,1984,11264,1536,ck,13,1,58.9391,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1164.8,1103.59,0.0
gfx950,256,2048,11264,1536,ck,13,1,61.3891,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1154.39,1084.63,0.0
gfx950,256,4096,11264,1536,ck,13,1,104.1395,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1361.0,1112.62,0.0
gfx950,256,8192,11264,1536,ck,13,1,191.8263,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1477.73,1117.85,0.0
gfx950,256,16384,11264,1536,ck,13,1,360.1565,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1574.14,1142.74,0.0
gfx950,256,32768,11264,1536,ck,13,2,679.5554,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1668.55,1185.82,0.0
gfx942,80,16,128,7168,asm,7,8,8.0571,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,3.64,128.62,0.0063
gfx942,80,32,128,7168,asm,7,8,8.394,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,7.0,137.61,0.0051
gfx942,80,48,128,7168,asm,7,8,8.4033,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,10.48,151.59,0.0016
gfx942,80,64,128,7168,asm,7,8,8.4813,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,13.85,164.2,0.0172
gfx942,80,80,128,7168,asm,7,8,8.4735,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,17.32,178.37,0.0014
gfx942,80,96,128,7168,asm,7,8,8.5208,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,20.67,191.32,0.0047
gfx942,80,112,128,7168,asm,7,8,8.5319,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,24.09,204.99,0.0033
gfx942,80,128,128,7168,asm,7,8,8.521,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,27.56,219.2,0.0119
gfx942,80,144,128,7168,asm,7,8,8.6312,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,30.61,230.16,0.0096
gfx942,80,160,128,7168,asm,7,8,8.6426,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,33.97,243.6,0.0078
gfx942,80,176,128,7168,asm,7,8,8.6266,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,37.44,257.82,0.0008
gfx942,80,192,128,7168,asm,7,8,8.7605,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,40.22,267.44,0.0091
gfx942,80,208,128,7168,asm,7,8,8.8638,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,43.06,277.72,0.0007
gfx942,80,224,128,7168,asm,6,7,9.1649,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,44.85,281.56,0.0091
gfx942,80,240,128,7168,asm,7,8,9.212,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,47.81,293.02,0.0116
gfx942,80,256,128,7168,asm,7,8,9.6351,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,48.76,292.48,0.0078
gfx942,80,288,128,7168,asm,7,8,9.458,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,55.88,323.07,0.013
gfx942,80,320,128,7168,asm,7,8,9.5686,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,61.37,344.17,0.0019
gfx942,80,352,128,7168,asm,6,7,10.284,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,62.81,343.32,0.005
gfx942,80,384,128,7168,asm,15,8,10.7807,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,65.36,349.54,0.0106
gfx942,80,416,128,7168,asm,15,8,10.5041,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,72.67,381.36,0.0042
gfx942,80,448,128,7168,asm,15,8,10.5491,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,77.93,402.26,0.0056
gfx942,80,480,128,7168,asm,15,8,10.718,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,82.18,418.08,0.01
gfx942,80,512,128,7168,asm,14,7,11.1046,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,84.61,424.92,0.0093
gfx942,80,544,128,7168,asm,23,8,11.8582,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,84.18,417.95,0.0038
gfx942,80,576,128,7168,asm,23,8,12.066,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,87.6,430.44,0.0058
gfx942,80,608,128,7168,asm,23,8,12.0352,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,92.7,451.28,0.0094
gfx942,80,640,128,7168,asm,23,8,12.0049,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,97.83,472.21,0.0069
gfx942,80,672,128,7168,asm,22,7,12.7084,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,97.03,464.77,0.0015
gfx942,80,704,128,7168,asm,22,7,12.6384,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,102.22,486.14,0.0063
gfx942,80,736,128,7168,asm,12,5,13.2313,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,102.07,482.31,0.0051
gfx942,80,768,128,7168,asm,12,5,13.3449,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,105.6,496.0,0.003
gfx942,80,800,128,7168,asm,21,6,13.9341,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,105.35,492.08,0.004
gfx942,80,832,128,7168,asm,21,6,14.0037,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,109.02,506.6,0.0034
gfx942,80,864,128,7168,asm,30,7,14.2731,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,111.08,513.68,0.0046
gfx942,80,896,128,7168,asm,11,4,14.4045,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,114.14,525.49,0.0013
gfx942,80,928,128,7168,asm,11,4,14.7676,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,115.31,528.66,0.0013
gfx942,80,960,128,7168,asm,11,4,14.5718,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,120.89,552.06,0.0031
gfx942,80,992,128,7168,asm,20,5,15.1298,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,120.31,547.4,0.0044
gfx942,80,1024,128,7168,asm,20,5,15.2061,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,123.57,560.28,0.003
gfx942,80,1088,128,7168,asm,19,4,16.4949,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,121.04,545.31,0.0004
gfx942,80,1152,128,7168,asm,19,4,16.6122,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,127.25,570.06,0.0039
gfx942,80,1216,128,7168,asm,10,3,16.681,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,133.77,596.19,0.0
gfx942,80,1280,128,7168,asm,19,4,16.0918,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,145.96,647.55,0.001
gfx942,80,1344,128,7168,asm,27,4,18.0412,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,136.7,603.92,0.0011
gfx942,80,1408,128,7168,asm,27,4,18.4539,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,140.01,616.16,0.0026
gfx942,80,1472,128,7168,asm,18,3,18.7933,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,143.73,630.31,0.0001
gfx942,80,1536,128,7168,asm,27,4,18.6511,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,151.12,660.59,0.0025
gfx942,80,1600,128,7168,asm,18,3,18.6901,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,157.09,684.64,0.0001
gfx942,80,1664,128,7168,asm,18,3,19.3259,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,158.0,686.7,0.0006
gfx942,80,1728,128,7168,asm,35,4,20.3878,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,155.53,674.24,0.0026
gfx942,80,1792,128,7168,asm,35,4,20.8178,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,157.96,683.13,0.0013
gfx942,80,1856,128,7168,asm,35,4,20.613,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,165.22,712.97,0.0031
gfx942,80,1920,128,7168,asm,9,2,20.9766,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,167.96,723.26,0.0
gfx942,80,1984,128,7168,asm,26,3,22.512,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,161.72,695.04,0.0002
gfx942,80,2048,128,7168,asm,26,3,22.3308,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,168.29,721.96,0.0
gfx942,80,4096,128,7168,asm,16,1,39.0305,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,192.57,802.61,0.0
gfx942,80,8192,128,7168,asm,40,1,67.5646,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,222.49,913.72,0.0
gfx942,80,16384,128,7168,asm,24,1,131.5466,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,228.55,931.63,0.0
gfx942,80,32768,128,7168,asm,32,1,253.8005,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,236.92,962.12,0.0
gfx942,80,16,2112,7168,ck,7,3,18.7169,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,25.88,818.57,0.0
gfx942,80,32,2112,7168,ck,7,1,18.94,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,51.16,818.55,0.0
gfx942,80,48,2112,7168,ck,7,1,22.4739,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,64.67,697.95,0.0
gfx942,80,64,2112,7168,ck,12,1,21.9372,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,88.33,723.33,0.0
gfx942,80,80,2112,7168,ck,7,0,30.5042,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,79.41,526.16,0.0
gfx942,80,96,2112,7168,ck,12,0,30.5276,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,95.21,531.73,0.0
gfx942,80,112,2112,7168,ck,12,2,31.5745,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,107.4,519.87,0.0
gfx942,80,128,2112,7168,ck,12,1,30.9656,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,125.16,535.98,0.0
gfx942,80,144,2112,7168,ck,10,2,37.7796,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,115.41,444.14,0.0
gfx942,80,160,2112,7168,ck,10,2,37.3673,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,129.64,453.91,0.0
gfx942,80,176,2112,7168,ck,10,1,40.1955,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,132.57,426.51,0.0
gfx942,80,192,2112,7168,ck,10,0,40.2833,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,144.31,430.11,0.0
gfx942,80,208,2112,7168,ck,10,3,41.3091,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,152.45,423.84,0.0
gfx942,80,224,2112,7168,ck,10,3,41.3449,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,164.04,427.88,0.0
gfx942,80,240,2112,7168,ck,17,1,54.189,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,134.1,329.83,0.0
gfx942,80,256,2112,7168,ck,15,3,53.1156,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,145.93,339.92,0.0
gfx942,80,288,2112,7168,ck,10,0,55.9433,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,155.87,329.26,0.0
gfx942,80,320,2112,7168,ck,12,2,67.0011,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,144.61,280.36,0.0
gfx942,80,352,2112,7168,ck,12,2,67.6667,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,157.5,282.99,0.0
gfx942,80,384,2112,7168,ck,10,3,67.7239,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,171.68,288.13,0.0
gfx942,80,416,2112,7168,ck,15,1,75.6952,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,166.4,262.6,0.0
gfx942,80,448,2112,7168,ck,15,2,73.6203,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,184.25,274.96,0.0
gfx942,80,480,2112,7168,ck,10,2,90.1308,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,161.25,228.63,0.0
gfx942,80,512,2112,7168,ck,10,3,90.865,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,170.61,230.8,0.0
gfx942,80,544,2112,7168,ck,15,0,95.6856,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,172.14,222.98,0.0
gfx942,80,576,2112,7168,ck,15,1,100.1244,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,174.18,216.74,0.0
gfx942,80,608,2112,7168,ck,10,1,102.0844,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,180.33,216.15,0.0
gfx942,80,640,2112,7168,ck,10,2,111.563,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,173.69,201.05,0.0
gfx942,80,672,2112,7168,ck,10,1,114.1413,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,178.26,199.7,0.0
gfx942,80,704,2112,7168,ck,15,2,118.6633,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,179.63,195.16,0.0
gfx942,80,736,2112,7168,ck,15,3,121.8899,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,182.82,192.99,0.0
gfx942,80,768,2112,7168,ck,15,3,119.5591,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,194.49,199.8,0.0
gfx942,80,800,2112,7168,ck,10,0,135.3582,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,178.95,179.17,0.0
gfx942,80,832,2112,7168,ck,10,1,136.6989,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,184.28,180.08,0.0
gfx942,80,864,2112,7168,ck,15,1,141.6178,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,184.72,176.4,0.0
gfx942,80,896,2112,7168,ck,15,0,140.1552,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,193.56,180.84,0.0
gfx942,80,928,2112,7168,ck,10,0,148.9956,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,188.58,172.56,0.0
gfx942,80,960,2112,7168,ck,10,0,161.2393,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,180.27,161.72,0.0
gfx942,80,992,2112,7168,ck,15,1,157.7571,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,190.39,167.6,0.0
gfx942,80,1024,2112,7168,ck,2,0,160.0913,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v3,193.67,167.43,0.0
gfx942,80,1088,2112,7168,ck,2,0,177.2614,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v3,185.84,155.33,0.0
gfx942,80,1152,2112,7168,ck,10,0,179.6506,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,194.15,157.32,0.0
